,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,Street,commune,country,store_name,brand
1324,4645,"Rue de Genève 33, 1003 Lausanne, Switzerland",Lidl,ChIJre5pG7QvjEcRMPCwlVl74Ug,4.2,226.0,46.5222695,6.626017999999999,True,,Rue de Genève 33,Lausanne, Switzerland,lidl,Lidl
1325,4648,"Rue de Genève 33, 1003 Lausanne, Switzerland",Service Culturel Migros,ChIJ___vHSwujEcRaOvcFqSzEEQ,0.0,0.0,46.5223328,6.625751999999999,,,Rue de Genève 33,Lausanne, Switzerland,migro,Migros
1326,4649,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Migros Supermarkt,ChIJL9kEhS4ujEcRBvZtvc1vXcA,4.2,1429.0,46.5224901,6.6275001,True,,Rue des Terreaux 25,Lausanne, Switzerland,migro,Migros
1327,4650,"Pl. Chauderon 3, 1003 Lausanne, Switzerland",Coop Pronto Lausanne Place Chauderon,ChIJFVIolC4ujEcR4vwyxl0FrOE,3.8,308.0,46.5230668,6.626290999999999,True,,Pl. Chauderon 3,Lausanne, Switzerland,coop,Coop Pronto Lausanne Place Chauderon
1328,4651,"Rue Saint-Laurent 24/30, 1003 Lausanne, Switzerland",Coop City Lausanne Au Centre,ChIJm5uuAi4ujEcRdh4SZ1ZxLzA,4.1,2513.0,46.52274209999999,6.6303888,True,,Rue Saint-Laurent 24/30,Lausanne, Switzerland,coop,Coop City Lausanne Au Centre
1329,4656,"Av. Bergières 50, 1004 Lausanne, Switzerland",Migros Supermarkt,ChIJL37WytUxjEcRzuUXcK6OsPE,4.1,588.0,46.5312614,6.6186671,True,,Av. Bergières 50,Lausanne, Switzerland,migro,Migros
1330,4658,"Av. Frédéric-César-de-la-Harpe 33, 1007 Lausanne, Switzerland",Coop Supermarché Lausanne La Harpe,ChIJW0VhtdEvjEcRGG95l-VWJ8E,4.0,254.0,46.5102652,6.6261801,True,,Av. Frédéric-César-de-la-Harpe 33,Lausanne, Switzerland,coop,Coop Supermarché Lausanne La Harpe
1331,4659,"Av. du Théâtre 4, 1005 Lausanne, Switzerland",Coop City Lausanne St. François,ChIJ98mcgjQujEcRpyAHAeO9NFk,4.1,986.0,46.518541,6.635155000000001,True,,Av. du Théâtre 4,Lausanne, Switzerland,coop,Coop City Lausanne St. François
1332,4662,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Yummy by Migros Take Away,ChIJi8gxhS4ujEcRDKhAG5FOhUg,3.7,24.0,46.5222402,6.627310899999999,True,,Rue des Terreaux 25,Lausanne, Switzerland,migro,Migros
1333,4663,"Pl. des Anciens-Fossés 10B, 1814 La Tour-de-Peilz, Switzerland",Migros,ChIJGc2nCbmcjkcRXu-DlxWIwgc,4.0,287.0,46.4526445,6.8574652,True,,Pl. des Anciens-Fossés 10B,La Tour-de-Peilz, Switzerland,migro,Migros
1334,4664,"Av. Gustave-Coindet 11, 1800 Vevey, Switzerland",Migros,ChIJ1agXm9OcjkcRd0o5KMI2Q-g,4.1,662.0,46.4637195,6.840507799999999,True,,Av. Gustave-Coindet 11,Vevey, Switzerland,migro,Migros
1335,4665,"Av. de la Vallonnette 2, 1012 Lausanne, Switzerland",Migros,ChIJh9xZVkAujEcRC2BT5VsWMc8,4.1,546.0,46.5272222,6.651666700000001,True,,Av. de la Vallonnette 2,Lausanne, Switzerland,migro,Migros
1336,4666,"Rue des Moulins 5 b, 1800 Vevey, Switzerland",Migros Vevey Des Deux Gares,ChIJkQAA19KcjkcR2UKSBfFIuIY,4.1,467.0,46.4646969,6.842102199999999,True,,Rue des Moulins 5 b,Vevey, Switzerland,migro,Migros
1337,4667,"Rue de la Paix 4, 1820 Montreux, Switzerland",Coop Supermarché Montreux,ChIJSwkxmQSbjkcR2Z7bixQhas4,4.2,584.0,46.43166420000001,6.911435699999999,True,,Rue de la Paix 4,Montreux, Switzerland,coop,Coop Supermarché Montreux
1338,4668,"Rte de la Petite Corniche 7, 1091 Aran, Switzerland",Coop Supermarché Lutry la Corniche,ChIJwTvsjTAvjEcRiXKATmoQgMQ,4.4,295.0,46.5010853,6.6956215,True,,Rte de la Petite Corniche 7,Aran, Switzerland,coop,Coop Supermarché Lutry la Corniche
1339,4669,"Rte de l'Ancienne Ciblerie 2, 1095 Lutry, Switzerland",Coop Supermarché Lutry,ChIJG5QDXCMvjEcR1_FcdPJ83bU,4.1,375.0,46.5058405,6.6884589,True,,Rte de l'Ancienne Ciblerie 2,Lutry, Switzerland,coop,Coop Supermarché Lutry
1340,4670,"Rte du Pillon 58, 1865 Ormont-Dessus, Switzerland",Coop Supermarché Les Diablerets,ChIJyaojpmzrjkcR5gi5NaP59Ds,4.3,408.0,46.35385609999999,7.150117,True,,Rte du Pillon 58,Ormont-Dessus, Switzerland,coop,Coop Supermarché Les Diablerets
1341,4671,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Supermarkt Egerkingen Gäupark,ChIJb7RghaAtkEcRoZy8eWSHBhU,4.4,742.0,47.3179986,7.8032061,True,,Hausimollstrasse 3,Egerkingen, Switzerland,coop,Coop Supermarkt Egerkingen Gäupark
1342,4672,"Hausimollstrasse 1, 4622 Egerkingen, Switzerland",Migros Supermarkt,ChIJIz5ZdQotkEcRaUruUMGqjGQ,4.4,656.0,47.31823259999999,7.8013058,True,,Hausimollstrasse 1,Egerkingen, Switzerland,migro,Migros
1343,4675,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Pronto Shop mit Tankstelle Egerkingen Gäupark,ChIJb7RghaAtkEcRf4SxxIWzEO0,4.4,203.0,47.3186073,7.803208499999999,True,,Hausimollstrasse 3,Egerkingen, Switzerland,coop,Coop Pronto Shop mit Tankstelle Egerkingen Gäupark
1344,4679,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Vitality,ChIJq8VnhaAtkEcRy8fe81rhveU,3.4,28.0,47.317927,7.8033179,True,,Hausimollstrasse 3,Egerkingen, Switzerland,coop,Coop Vitality
1345,4692,"Eigasse 9, 4614 Hägendorf, Switzerland",Coop Supermarkt Hägendorf,ChIJW9cnQvctkEcRNzXkxhNmJDs,4.2,259.0,47.3342537,7.841569499999999,True,,Eigasse 9,Hägendorf, Switzerland,coop,Coop Supermarkt Hägendorf
1346,4693,"Industriestrasse O 5, 4614 Hägendorf, Switzerland",Lidl Schweiz,ChIJGd1QD_8tkEcR89WoZc5Nneo,4.1,373.0,47.3350121,7.8503139,True,,Industriestrasse O 5,Hägendorf, Switzerland,lidl,Lidl Schweiz
1347,4700,"Goldgasse 13, 4710 Balsthal, Switzerland",Migros Supermarkt,ChIJ-Z38O1DSkUcRssM9TLZoXPk,4.4,254.0,47.3169729,7.6952639,True,,Goldgasse 13,Balsthal, Switzerland,migro,Migros
1348,4709,"Dornacherstrasse 26/28, 4500 Solothurn, Switzerland",ALDI SUISSE,ChIJv4q0N_zXkUcR4C5iZzZ_dWA,3.9,477.0,47.20399279999999,7.540738699999999,True,,Dornacherstrasse 26/28,Solothurn, Switzerland,aldi,ALDI SUISSE
1349,4712,"Wengimattstrasse 1, 4710 Balsthal, Switzerland",Coop Pronto Shop mit Tankstelle Klus-Balsthal,ChIJW9K-JazTkUcRccPl7dhCcks,4.1,297.0,47.3042852,7.694644599999999,True,,Wengimattstrasse 1,Balsthal, Switzerland,coop,Coop Pronto Shop mit Tankstelle Klus-Balsthal
1350,4717,"Unterführungsstrasse 1, 2544 Bettlach, Switzerland",Coop Supermarkt Bettlach,ChIJgZS8bqUgjkcRr0J7lu0QVcw,4.3,170.0,47.2005194,7.4245372,True,,Unterführungsstrasse 1,Bettlach, Switzerland,coop,Coop Supermarkt Bettlach
1351,4718,"Fabrikstrasse 6, 4513 Langendorf, Switzerland",Migros Supermarkt,ChIJ5yM5aWvYkUcRDWbfS2Qatew,4.4,868.0,47.2184571,7.5114806,True,,Fabrikstrasse 6,Langendorf, Switzerland,migro,Migros
1352,4723,"Poststrasse 17, 4500 Solothurn, Switzerland",Migros,ChIJeWzEU0g4jkcR0ms_Y5eiXH0,2.5,4.0,47.2069376,7.532507099999999,,,Poststrasse 17,Solothurn, Switzerland,migro,Migros
1353,4724,"Rossmarktpl. 19, 4500 Solothurn, Switzerland",Coop Supermarkt Solothurn Rosengarten,ChIJRRkHl_7XkUcR7wIY0t1OQAA,4.1,282.0,47.20461280000001,7.5384981,True,,Rossmarktpl. 19,Solothurn, Switzerland,coop,Coop Supermarkt Solothurn Rosengarten
1354,4725,"Wengistrasse 13, 4500 Solothurn, Switzerland",Migros Supermarkt,ChIJp-VWBALYkUcR6Z2f5CRsI8Q,4.2,400.0,47.2068226,7.533169,True,,Wengistrasse 13,Solothurn, Switzerland,migro,Migros
1355,4741,"Badenerstrasse 565, 8048 Zürich, Switzerland",ALDI SUISSE,ChIJh6tFTzMKkEcRWDuWP-eNKCk,4.2,636.0,47.3837812,8.4975848,True,,Badenerstrasse 565,Zürich, Switzerland,aldi,ALDI SUISSE
1356,4744,"Hauptstrasse 84, 4112 Bättwil, Switzerland",Coop Supermarkt Bättwil-Flüh,ChIJv9fCSsXAkUcRkTXqpSi_Zy8,4.0,212.0,47.4891479,7.500324499999999,True,,Hauptstrasse 84,Bättwil, Switzerland,coop,Coop Supermarkt Bättwil-Flüh
1357,4746,"Bahnhofstrasse 10, 4106 Therwil, Switzerland",Coop Supermarkt Therwil,ChIJp0o3NnLHkUcRCRP60f-pjlc,3.9,131.0,47.49920849999999,7.554525900000001,True,,Bahnhofstrasse 10,Therwil, Switzerland,coop,Coop Supermarkt Therwil
1358,4747,"Leuengasse 1, 4106 Therwil, Switzerland",Migros Partner,ChIJfyz8PQDHkUcRtJmEzTHe3tE,4.4,95.0,47.4995246,7.5536585,True,,Leuengasse 1,Therwil, Switzerland,migro,Migros
1359,4749,"Bahnhofstrasse 1, 4104 Oberwil, Switzerland",Coop Supermarkt Oberwil Bahnhofstrasse,ChIJPbpazXrHkUcRYt8X8hF7KLI,4.1,517.0,47.5146872,7.5582782,True,,Bahnhofstrasse 1,Oberwil, Switzerland,coop,Coop Supermarkt Oberwil Bahnhofstrasse
1360,4750,"Oberwilerstrasse 40, 4106 Therwil, Switzerland",ALDI SUISSE,ChIJiQ5gFXDHkUcR00GmF3IHxw4,4.1,393.0,47.5039092,7.5550153,True,,Oberwilerstrasse 40,Therwil, Switzerland,aldi,ALDI SUISSE
1361,4751,"Mühlemattstrasse 34, 4104 Oberwil, Switzerland",Coop Supermarkt Oberwil Mühlematt,ChIJPbpazXrHkUcRKq5gtcyFd6o,4.3,756.0,47.5078725,7.553785,True,,Mühlemattstrasse 34,Oberwil, Switzerland,coop,Coop Supermarkt Oberwil Mühlematt
1362,4755,"Binningerstrasse 84, 4123 Allschwil, Switzerland",Coop Supermarkt Allschwil Letten Center,ChIJDx4Jcdu4kUcRTKjCTdYIbkc,4.3,721.0,47.547663,7.5467928,True,,Binningerstrasse 84,Allschwil, Switzerland,coop,Coop Supermarkt Allschwil Letten Center
1363,4757,"Mühlemattstrasse 18, 4104 Oberwil, Switzerland",Migros Supermarkt,ChIJ9UGlq2THkUcRRizW7urKhHw,4.4,715.0,47.50987500000001,7.555041300000001,True,,Mühlemattstrasse 18,Oberwil, Switzerland,migro,Migros
1364,4761,"Baslerstrasse 28, 4123 Allschwil, Switzerland",Coop Supermarkt Allschwil Dorf,ChIJ297fxNa4kUcRH2HF_rA25RM,4.1,208.0,47.5512319,7.538381100000001,True,,Baslerstrasse 28,Allschwil, Switzerland,coop,Coop Supermarkt Allschwil Dorf
1365,4762,"Holeestrasse 159, 4054 Basel, Switzerland",Coop Supermarkt Basel Neuweilerplatz,ChIJ32CVKfu4kUcR5M2YA0JgSyE,4.0,308.0,47.5465719,7.5651346,True,,Holeestrasse 159,Basel, Switzerland,coop,Coop Supermarkt Basel Neuweilerplatz
1366,4767,"Bretzwilerstrasse 9, 4208 Nunningen, Switzerland",Coop Supermarkt Nunningen,ChIJJWPAwgfPkUcRYCT5Jpfi-Qc,4.3,109.0,47.3936363,7.6203587,True,,Bretzwilerstrasse 9,Nunningen, Switzerland,coop,Coop Supermarkt Nunningen
1367,4769,"Büchelistrasse 10, 4410 Liestal, Switzerland",Coop Supermarkt Liestal Bücheli Center,ChIJWToJ31bLkUcRecT7fRVQKig,3.8,25.0,47.48353849999999,7.7366699,True,,Büchelistrasse 10,Liestal, Switzerland,coop,Coop Supermarkt Liestal Bücheli Center
1368,4773,"Ergolzstrasse 2, 4414 Füllinsdorf, Switzerland",Migros Supermarkt,ChIJmw0MxwnKkUcRmdqJifniT50,4.2,865.0,47.5023682,7.7248338,True,,Ergolzstrasse 2,Füllinsdorf, Switzerland,migro,Migros
1369,4774,"Wollmattweg 7, 4143 Dornach, Switzerland",Migros Supermarkt,ChIJEwX7S3TIkUcRLeX_jBL1P9Q,4.1,122.0,47.4882083,7.612095999999999,True,,Wollmattweg 7,Dornach, Switzerland,migro,Migros
1370,4775,"Bahnhofpl. 11, 4410 Liestal, Switzerland",migrolino Liestal,ChIJ0cwB9mrKkUcRP9Wd1rxrNPc,4.3,145.0,47.4851855,7.731107399999999,True,,Bahnhofpl. 11,Liestal, Switzerland,migro,migrolino Liestal
1371,4776,"Baselstrasse 71, 4142 Münchenstein, Switzerland",Migros Partner,ChIJI6ysex24kUcR2k6XNu_x9tQ,4.1,250.0,47.522916,7.618274799999999,True,,Baselstrasse 71,Münchenstein, Switzerland,migro,Migros
1372,4777,"Ueli Schadweg 1, 4436 Oberdorf, Switzerland",Coop Supermarkt Oberdorf,ChIJfXSZrcLMkUcRvwqxRmTMN5g,4.1,158.0,47.3944363,7.7490321,True,,Ueli Schadweg 1,Oberdorf, Switzerland,coop,Coop Supermarkt Oberdorf
1373,4782,"Gartenweg 4, 4144 Arlesheim, Switzerland",Coop Supermarkt Arlesheim,ChIJQ0E5zw3IkUcRkE8HTnUcXN4,4.1,201.0,47.4947568,7.620354999999999,True,,Gartenweg 4,Arlesheim, Switzerland,coop,Coop Supermarkt Arlesheim
1374,4785,"Grüssenweg 10, 4133 Pratteln, Switzerland",Coop Supermarkt Pratteln Grüssen,ChIJkbk5OEC2kUcRXAs63TL_TkA,4.1,148.0,47.5277219,7.6911292,True,,Grüssenweg 10,Pratteln, Switzerland,coop,Coop Supermarkt Pratteln Grüssen
1375,4787,"Bahnhofstrasse 18, 4133 Pratteln, Switzerland",Coop Supermarkt Pratteln Bahnhof,ChIJ5y-Scha2kUcRoN9cIG-1cQU,4.0,373.0,47.5201882,7.6912933,True,,Bahnhofstrasse 18,Pratteln, Switzerland,coop,Coop Supermarkt Pratteln Bahnhof
1376,4788,"Burggartenstrasse 21, 4133 Pratteln, Switzerland",Migros Supermarkt,ChIJ6R68mBa2kUcRFUdC6lv_uI8,4.2,355.0,47.52050149999999,7.6936616,True,,Burggartenstrasse 21,Pratteln, Switzerland,migro,Migros
1377,4789,"Baslerstrasse 43, 4103 Bottmingen, Switzerland",Coop Supermarkt Bottmingen,ChIJq-cjaGK4kUcR5d9Jyk-odQQ,4.2,466.0,47.5269242,7.5724425,True,,Baslerstrasse 43,Bottmingen, Switzerland,coop,Coop Supermarkt Bottmingen
1378,4790,"Brühlstrasse 52, 4415 Lausen, Switzerland",Coop Supermarkt Lausen,ChIJMfaDavDKkUcRi2IcXPzbC3k,4.0,161.0,47.4729104,7.7586915,True,,Brühlstrasse 52,Lausen, Switzerland,coop,Coop Supermarkt Lausen
1379,4792,"Postpl. 7, 4144 Arlesheim, Switzerland",Migros Supermarkt,ChIJd2VjQwzIkUcR29lX5IUaIgs,4.2,265.0,47.49426099999999,7.6185546,True,,Postpl. 7,Arlesheim, Switzerland,migro,Migros
1380,4794,"Neuarlesheimerstrasse 4/6, 4143 Arlesheim, Switzerland",Coop Supermarkt Dornach,ChIJHRpJd9_HkUcR9KMMgxXeGOU,3.9,330.0,47.4884169,7.6089866,True,,Neuarlesheimerstrasse 4/6,Arlesheim, Switzerland,coop,Coop Supermarkt Dornach
1381,4801,"Baslerstrasse 191, 4123 Allschwil, Switzerland",Migros Supermarkt,ChIJ3SPwGN-4kUcRjoXPn3JHgXM,4.2,192.0,47.5530556,7.550277799999999,True,,Baslerstrasse 191,Allschwil, Switzerland,migro,Migros
1382,4802,"Hauptstrasse 15, 4107 Ettingen, Switzerland",Coop Supermarkt Ettingen,ChIJcU2bFBvHkUcRYIPT1a8Ooh4,3.8,123.0,47.4825049,7.5455914,True,,Hauptstrasse 15,Ettingen, Switzerland,coop,Coop Supermarkt Ettingen
1383,4810,"Delsbergerstrasse 1, 4242 Laufen, Switzerland",Coop Supermarkt Grellingen,ChIJr7TPjQTGkUcRPYs5KFuQJUg,4.0,160.0,47.420359,7.5003138,True,,Delsbergerstrasse 1,Laufen, Switzerland,coop,Coop Supermarkt Grellingen
1384,4812,"Stöckackerstrasse 8, 4142 Münchenstein, Switzerland",Coop Supermarkt Münchenstein Gartenstadt,ChIJV7M66EW5kUcRl6pWVMnShvo,4.5,369.0,47.5213057,7.6070904,True,,Stöckackerstrasse 8,Münchenstein, Switzerland,coop,Coop Supermarkt Münchenstein Gartenstadt
1385,4815,"Delsbergstrasse 1, 4203 Grellingen, Switzerland",Coop Supermarkt,ChIJh4-kqJTHkUcROFsDjyn45Ho,4.5,11.0,47.4418887,7.5890933,True,,Delsbergstrasse 1,Grellingen, Switzerland,coop,Coop Supermarkt
1386,4816,"Kaspar Pfeiffer-Strasse 2, 4142 Münchenstein, Switzerland",Migros,ChIJa5uFTAW4kUcRVg-ymSQSz10,4.1,210.0,47.52172059999999,7.607324699999999,True,,Kaspar Pfeiffer-Strasse 2,Münchenstein, Switzerland,migro,Migros
1387,4825,"Rathausstrasse 45, 4410 Liestal, Switzerland",Coop Supermarkt Liestal Stabhof,ChIJXVpE6GnKkUcRUgo8_nqpwmw,3.9,294.0,47.4840344,7.735089599999999,True,,Rathausstrasse 45,Liestal, Switzerland,coop,Coop Supermarkt Liestal Stabhof
1388,4831,"Brühlweg 8, 4132 Muttenz, Switzerland",Coop Supermarkt Muttenz Dorf,ChIJ7VZbksC3kUcRNzBD0jNJqtM,4.1,461.0,47.5273873,7.6465707,True,,Brühlweg 8,Muttenz, Switzerland,coop,Coop Supermarkt Muttenz Dorf
1389,4833,"Bahnhofstrasse 156, 6423 Seewen, Switzerland",Coop Pronto Shop mit Tankstelle Seewen Bahnhofstrasse,ChIJDc1hKeBRhUcRDZw1Q9s6JYY,4.3,170.0,47.0279307,8.6315393,True,,Bahnhofstrasse 156,Seewen, Switzerland,coop,Coop Pronto Shop mit Tankstelle Seewen Bahnhofstrasse
1390,4834,"Steinbislin 3, 6423 Seewen, Switzerland",Coop Pronto Shop mit Tankstelle Seewen Steinbislin,ChIJsTO4K-BRhUcRYLxaTqGGlyo,4.3,143.0,47.0326391,8.6284717,True,,Steinbislin 3,Seewen, Switzerland,coop,Coop Pronto Shop mit Tankstelle Seewen Steinbislin
1391,4838,"Steinbislin 7, 6423 Schwyz, Switzerland",Coop Vitality Seewen,ChIJKeMMmuNRhUcRZfq8r3O7UEA,4.3,19.0,47.032705,8.6275698,True,,Steinbislin 7,Schwyz, Switzerland,coop,Coop Vitality Seewen
1392,4842,"Therwilerstrasse 9, 4107 Ettingen, Switzerland",Migros Supermarkt,ChIJbWOMthrHkUcRmS8tLUS2Zuk,4.2,186.0,47.4847991,7.5479229,True,,Therwilerstrasse 9,Ettingen, Switzerland,migro,Migros
1393,4844,"Reinacherstrasse 49A, 4106 Therwil, Switzerland",migrolino Therwil,ChIJUz3jzp_HkUcR5trH6OPWRgI,4.2,58.0,47.49667549999999,7.5643175,True,,Reinacherstrasse 49A,Therwil, Switzerland,migro,migrolino Therwil
1394,4845,"Winznauerstrasse 99, 4632 Trimbach, Switzerland",Lidl Schweiz,ChIJg0NEOKwxkEcROghrkpu5a10,4.2,329.0,47.36618199999999,7.906958800000001,True,,Winznauerstrasse 99,Trimbach, Switzerland,lidl,Lidl Schweiz
1395,4846,"Winznauerstrasse 5, 4632 Trimbach, Switzerland",Coop Supermarkt Trimbach,ChIJmfB9W7AxkEcR8v7kfodo5s4,4.0,277.0,47.36144059999999,7.900375299999999,True,,Winznauerstrasse 5,Trimbach, Switzerland,coop,Coop Supermarkt Trimbach
1396,4848,"Chäppeligass 5, 4632 Trimbach, Switzerland",VOI Migros-Partner Trimbach,ChIJr5UQa7AxkEcR2u6yCE2assM,4.2,181.0,47.36233619999999,7.898684200000001,True,,Chäppeligass 5,Trimbach, Switzerland,migro,Migros
1397,4849,"Jurastrasse 3, 4657 Dulliken, Switzerland",Coop Supermarkt Dulliken,ChIJgywsaHIwkEcRezDKo9ULyVI,4.2,243.0,47.3535257,7.945573099999999,True,,Jurastrasse 3,Dulliken, Switzerland,coop,Coop Supermarkt Dulliken
1398,4853,"Grundstrasse 1, 4657 Dulliken, Switzerland",VOI Migros-Partner Dulliken,ChIJZ-scwO06kEcRkTIzb0Y08ss,4.3,189.0,47.354373,7.9346396,True,,Grundstrasse 1,Dulliken, Switzerland,migro,Migros
1399,4854,"Wilerweg 101, 4600 Olten, Switzerland",Coop Supermarkt Olten Wilerfeld,ChIJC7FC0jswkEcRDoBKZdarkjo,4.2,180.0,47.3467749,7.921487900000001,True,,Wilerweg 101,Olten, Switzerland,coop,Coop Supermarkt Olten Wilerfeld
1400,4857,"Allmend 3, 4460 Gelterkinden, Switzerland",Coop Supermarkt Gelterkinden,ChIJ3zstfqU1kEcR1B4GHnBhrb0,4.3,361.0,47.4648948,7.8518053,True,,Allmend 3,Gelterkinden, Switzerland,coop,Coop Supermarkt Gelterkinden
1401,4858,"Hauptstrasse 20, 4654 Lostorf, Switzerland",Migros Supermarkt,ChIJn8_tcpEwkEcRrq3l-Ctz4Ig,4.3,147.0,47.3828688,7.947893499999999,True,,Hauptstrasse 20,Lostorf, Switzerland,migro,Migros
1402,4862,"Louis Giroud-Strasse 20, 4600 Olten, Switzerland",Migros Supermarkt,ChIJzeyJrzMwkEcR55W89qVqO6A,4.3,457.0,47.34673919999999,7.909491399999999,True,,Louis Giroud-Strasse 20,Olten, Switzerland,migro,Migros
1403,4864,"Carl-Franz-Bally-Strasse 14, 5012 Schönenwerd, Switzerland",Migros Supermarkt,ChIJKXTyd1E6kEcRFtaWuXORf7M,4.2,349.0,47.373527,8.003121,True,,Carl-Franz-Bally-Strasse 14,Schönenwerd, Switzerland,migro,Migros
1404,4865,"Hauptstrasse 58, 4658 Däniken, Switzerland",migrolino Däniken,ChIJFel5Fe06kEcRUZxbojrgOqo,4.3,102.0,47.3564314,7.9827646,True,,Hauptstrasse 58,Däniken, Switzerland,migro,migrolino Däniken
1405,4866,"Im Grund 18, 5014 Gretzenbach, Switzerland",ALDI SUISSE,ChIJndRT6vA6kEcRaTyGhmgbKGs,4.2,397.0,47.3588201,7.989114499999999,True,,Im Grund 18,Gretzenbach, Switzerland,aldi,ALDI SUISSE
1406,4868,"Stüsslingerstrasse 10, 5015 Erlinsbach, Switzerland",Coop Supermarkt Erlinsbach,ChIJwxBiES86kEcRpXv9d3YhwVU,4.1,122.0,47.3983905,8.0069131,True,,Stüsslingerstrasse 10,Erlinsbach, Switzerland,coop,Coop Supermarkt Erlinsbach
1407,4869,"Von Rollstrasse 24, 4600 Olten, Switzerland",Coop Supermarkt Olten Sälihof,ChIJk7BecjMwkEcRn1NkHdCrEgk,4.0,268.0,47.34704110000001,7.9087139,True,,Von Rollstrasse 24,Olten, Switzerland,coop,Coop Supermarkt Olten Sälihof
1408,4870,"Tannwaldstrasse 48, 4600 Olten, Switzerland",migrolino fresh Olten,ChIJDVmhmsYxkEcRnKzz5jIrVHs,4.0,116.0,47.3515791,7.9086722,True,,Tannwaldstrasse 48,Olten, Switzerland,migro,migrolino fresh Olten
1409,4871,"Im Grund 16, 5014 Gretzenbach, Switzerland",Lidl Schweiz,ChIJZcR4TfA6kEcRR-vSVNxzXxo,4.0,432.0,47.359114,7.990887,True,,Im Grund 16,Gretzenbach, Switzerland,lidl,Lidl Schweiz
1410,4872,"Solothurnerstrasse 201, 4600 Olten, Switzerland",ALDI SUISSE,ChIJj97KMMQxkEcR7LQUGpRxT10,4.0,484.0,47.3487027,7.890793,True,,Solothurnerstrasse 201,Olten, Switzerland,aldi,ALDI SUISSE
1411,4873,"Aarestrasse 49, 5013 Niedergösgen, Switzerland",VOI Migros-Partner Niedergösgen,ChIJI-SQfFk6kEcRY4krs5B8oXQ,4.6,167.0,47.3718551,7.9935424,True,,Aarestrasse 49,Niedergösgen, Switzerland,migro,Migros
1412,4875,"Gösgerstrasse 5, 5012 Schönenwerd, Switzerland",Coop Supermarkt Schönenwerd,ChIJiZx6DlE6kEcRtG5jYpxF19I,4.3,572.0,47.3735297,8.0018461,True,,Gösgerstrasse 5,Schönenwerd, Switzerland,coop,Coop Supermarkt Schönenwerd
1413,4878,"Gösgerstrasse 32, 5012 Schönenwerd, Switzerland",Coop Pronto Shop mit Tankstelle Schönenwerd,ChIJybSp6VA6kEcRpkgjcEabu6Y,4.3,212.0,47.3731477,7.999924399999999,True,,Gösgerstrasse 32,Schönenwerd, Switzerland,coop,Coop Pronto Shop mit Tankstelle Schönenwerd
1414,4886,"Campingweg 11, 4665 Oftringen, Switzerland",migrolino Oftringen,ChIJ4VgcK44vkEcRQJzsz9UrvHo,4.1,92.0,47.305305,7.930687400000001,True,,Campingweg 11,Oftringen, Switzerland,migro,migrolino Oftringen
1415,4888,"Aeussere Luzernerstrasse 17, 4665 Oftringen, Switzerland",migrolino Oftringen,ChIJcRFkyoYvkEcRp3-NYbku3pU,4.2,84.0,47.2975461,7.9361503,True,,Aeussere Luzernerstrasse 17,Oftringen, Switzerland,migro,migrolino Oftringen
1416,4889,"Aarestrasse 49, 5013 Niedergösgen, Switzerland",Genossenschaft Migros Aare,ChIJVVXl11s6kEcRX2QvKhiNJDk,1.0,1.0,47.37182929999999,7.9937023,,,Aarestrasse 49,Niedergösgen, Switzerland,migro,Migros
1417,4895,"Hauptstrasse 19, 5024 Küttigen, Switzerland",Coop Supermarkt Küttigen,ChIJKUT0WUI5kEcRTUcXQyvp3GE,4.2,112.0,47.4149198,8.0480732,True,,Hauptstrasse 19,Küttigen, Switzerland,coop,Coop Supermarkt Küttigen
1418,4897,"Zentrum Rössli, 5018 Erlinsbach, Switzerland",Migros Supermarkt,ChIJVVVVVZE5kEcRK1Fyx4QGt54,4.3,167.0,47.4053133,8.008275,True,,Zentrum Rössli,Erlinsbach, Switzerland,migro,Migros
1419,4902,"Solothurnerstrasse 21, 4600 Olten, Switzerland",Migros Supermarkt,ChIJnUy_I8kxkEcRcCoLSaoW3yQ,4.3,329.0,47.3500318,7.8986018,True,,Solothurnerstrasse 21,Olten, Switzerland,migro,Migros
1420,4906,"Dorfstrasse 20, 4612 Wangen bei Olten, Switzerland",Coop Pronto Shop mit Tankstelle Wangen bei Olten,ChIJUa2R8vsxkEcRGPSpNjmU4Uc,4.1,160.0,47.3420107,7.8643555,True,,Dorfstrasse 20,Wangen bei Olten, Switzerland,coop,Coop Pronto Shop mit Tankstelle Wangen bei Olten
1421,4915,"Baslerstrasse 10, 4600 Olten, Switzerland",Coop Supermarkt Olten City Food,ChIJ5QNovu0xkEcREfu2RrmDjAQ,4.5,2.0,47.3504464,7.902904799999999,True,,Baslerstrasse 10,Olten, Switzerland,coop,Coop Supermarkt Olten City Food
1422,4921,"Schinhuetweg 3, 5035 Unterentfelden, Switzerland",Coop Supermarkt Unterentfelden,ChIJWZq0Sn47kEcR8Az4Fq2NVOE,4.3,740.0,47.3605333,8.0522204,True,,Schinhuetweg 3,Unterentfelden, Switzerland,coop,Coop Supermarkt Unterentfelden
